,Order ID,Order Date,CustomerName,State,City,Amount,Profit,Quantity,Category,Sub-Category
781,B-25859,14-11-2018,Chikku,Madhya Pradesh,Indore,724.0,253.0,2,Furniture,Bookcases
782,B-25860,15-11-2018,Akshay,Tamil Nadu,Chennai,112.0,24.0,3,Clothing,Kurti
783,B-25861,15-11-2018,Aayush,Uttar Pradesh,Lucknow,128.0,4.0,3,Clothing,Saree
784,B-25861,15-11-2018,Aayush,Uttar Pradesh,Lucknow,50.0,3.0,2,Clothing,Stole
785,B-25861,15-11-2018,Aayush,Uttar Pradesh,Lucknow,62.0,6.0,5,Clothing,Hankerchief
786,B-25861,15-11-2018,Aayush,Uttar Pradesh,Lucknow,44.0,14.0,3,Clothing,Hankerchief
787,B-25861,15-11-2018,Aayush,Uttar Pradesh,Lucknow,56.0,18.0,2,Clothing,Hankerchief
788,B-25861,15-11-2018,Aayush,Uttar Pradesh,Lucknow,216.0,-83.0,3,Electronics,Electronic Games
789,B-25862,15-11-2018,Amol,Bihar,Patna,2061.0,701.0,5,Furniture,Bookcases
790,B-25862,15-11-2018,Amol,Bihar,Patna,121.0,41.0,4,Clothing,Stole
791,B-25862,15-11-2018,Amol,Bihar,Patna,80.0,3.0,3,Clothing,Stole
792,B-25863,15-11-2018,Manibalan,Kerala ,Thiruvananthapuram,189.0,87.0,7,Clothing,Stole
793,B-25864,15-11-2018,Aromal,Maharashtra,Mumbai,100.0,6.0,4,Clothing,Stole
794,B-25864,15-11-2018,Aromal,Maharashtra,Mumbai,17.0,5.0,1,Clothing,Hankerchief
795,B-25864,15-11-2018,Aromal,Maharashtra,Mumbai,22.0,8.0,2,Clothing,Leggings
796,B-25864,15-11-2018,Aromal,Maharashtra,Mumbai,27.0,9.0,2,Clothing,Hankerchief
797,B-25865,15-11-2018,Arun,Madhya Pradesh,Indore,85.0,-1.0,3,Clothing,Saree
798,B-25866,16-11-2018,Komal,Himachal Pradesh,Simla,51.0,14.0,2,Clothing,Stole
799,B-25867,17-11-2018,Ankit,Sikkim,Gangtok,31.0,14.0,3,Clothing,Stole
800,B-25867,17-11-2018,Ankit,Sikkim,Gangtok,240.0,12.0,6,Clothing,Kurti
801,B-25867,17-11-2018,Ankit,Sikkim,Gangtok,163.0,26.0,4,Clothing,Shirt
802,B-25868,18-11-2018,Vikash,Goa,Goa,170.0,73.0,2,Electronics,Accessories
803,B-25868,18-11-2018,Vikash,Goa,Goa,62.0,-1.0,1,Electronics,Phones
804,B-25868,18-11-2018,Vikash,Goa,Goa,1118.0,206.0,2,Furniture,Tables
805,B-25869,19-11-2018,Parakh,Nagaland,Kohima,86.0,9.0,3,Clothing,Saree
806,B-25870,20-11-2018,Pranav,Andhra Pradesh,Hyderabad,10.0,4.0,1,Clothing,Kurti
807,B-25870,20-11-2018,Pranav,Andhra Pradesh,Hyderabad,845.0,84.0,7,Clothing,Saree
808,B-25870,20-11-2018,Pranav,Andhra Pradesh,Hyderabad,57.0,7.0,3,Furniture,Furnishings
809,B-25870,20-11-2018,Pranav,Andhra Pradesh,Hyderabad,473.0,113.0,9,Clothing,Hankerchief
810,B-25871,21-11-2018,Gunjal,Gujarat,Surat,118.0,25.0,4,Clothing,Hankerchief
811,B-25872,22-11-2018,Saurabh,Maharashtra,Mumbai,57.0,27.0,2,Clothing,Shirt
812,B-25873,23-11-2018,Divyeta,Madhya Pradesh,Indore,66.0,12.0,3,Clothing,Stole
813,B-25873,23-11-2018,Divyeta,Madhya Pradesh,Indore,367.0,73.0,3,Electronics,Electronic Games
814,B-25873,23-11-2018,Divyeta,Madhya Pradesh,Indore,7.0,1.0,1,Clothing,Hankerchief
815,B-25873,23-11-2018,Divyeta,Madhya Pradesh,Indore,1275.0,357.0,2,Electronics,Phones
816,B-25873,23-11-2018,Divyeta,Madhya Pradesh,Indore,42.0,12.0,2,Clothing,Kurti
817,B-25874,24-11-2018,Megha,Rajasthan,Udaipur,124.0,54.0,5,Clothing,T-shirt
818,B-25875,24-11-2018,Divyeshkumar,Uttar Pradesh,Allahabad,248.0,8.0,2,Clothing,Saree
819,B-25876,24-11-2018,Bhosale,Punjab,Amritsar,282.0,14.0,4,Clothing,Trousers
820,B-25877,24-11-2018,Dashyam,Gujarat,Surat,1137.0,568.0,2,Clothing,Trousers
821,B-25877,24-11-2018,Dashyam,Gujarat,Surat,269.0,33.0,5,Furniture,Chairs
822,B-25877,24-11-2018,Dashyam,Gujarat,Surat,24.0,8.0,2,Clothing,Skirt
823,B-25878,24-11-2018,Mrinal,Maharashtra,Mumbai,165.0,46.0,3,Furniture,Furnishings
824,B-25878,24-11-2018,Mrinal,Maharashtra,Mumbai,46.0,0.0,4,Clothing,Leggings
825,B-25878,24-11-2018,Mrinal,Maharashtra,Mumbai,84.0,41.0,3,Clothing,T-shirt
826,B-25878,24-11-2018,Mrinal,Maharashtra,Mumbai,140.0,15.0,5,Clothing,Stole
827,B-25878,24-11-2018,Mrinal,Maharashtra,Mumbai,741.0,267.0,5,Furniture,Bookcases
828,B-25878,24-11-2018,Mrinal,Maharashtra,Mumbai,719.0,303.0,6,Furniture,Chairs
829,B-25879,24-11-2018,Siddharth,Madhya Pradesh,Indore,57.0,28.0,2,Clothing,Kurti
830,B-25880,24-11-2018,Apoorv,Rajasthan,Udaipur,108.0,37.0,2,Clothing,Stole
831,B-25881,25-11-2018,Pooja,Uttar Pradesh,Allahabad,37.0,3.0,3,Clothing,Hankerchief
832,B-25881,25-11-2018,Pooja,Uttar Pradesh,Allahabad,26.0,9.0,2,Clothing,Leggings
833,B-25881,25-11-2018,Pooja,Uttar Pradesh,Allahabad,1351.0,111.0,6,Electronics,Electronic Games
834,B-25881,25-11-2018,Pooja,Uttar Pradesh,Allahabad,2244.0,247.0,4,Clothing,Trousers
835,B-25881,25-11-2018,Pooja,Uttar Pradesh,Allahabad,36.0,7.0,3,Clothing,Leggings
836,B-25881,25-11-2018,Pooja,Uttar Pradesh,Allahabad,2115.0,23.0,5,Furniture,Chairs
837,B-25882,26-11-2018,Masurkar,Punjab,Amritsar,121.0,19.0,4,Clothing,Stole
838,B-25883,27-11-2018,Saptadeep,Gujarat,Surat,146.0,42.0,5,Clothing,Hankerchief
839,B-25883,27-11-2018,Saptadeep,Gujarat,Surat,105.0,26.0,8,Clothing,Leggings
840,B-25883,27-11-2018,Saptadeep,Gujarat,Surat,127.0,29.0,3,Furniture,Furnishings
841,B-25883,27-11-2018,Saptadeep,Gujarat,Surat,16.0,-15.0,4,Clothing,Hankerchief
842,B-25883,27-11-2018,Saptadeep,Gujarat,Surat,10.0,-2.0,2,Clothing,Leggings
843,B-25884,28-11-2018,Sumeet,Maharashtra,Mumbai,24.0,2.0,4,Clothing,Hankerchief
844,B-25885,28-11-2018,Shatayu,Madhya Pradesh,Indore,94.0,27.0,2,Clothing,Shirt
845,B-25885,28-11-2018,Shatayu,Madhya Pradesh,Indore,394.0,146.0,2,Furniture,Bookcases
846,B-25885,28-11-2018,Shatayu,Madhya Pradesh,Indore,734.0,248.0,2,Furniture,Chairs
847,B-25885,28-11-2018,Shatayu,Madhya Pradesh,Indore,349.0,0.0,7,Clothing,Stole
848,B-25886,28-11-2018,Brijesh,Rajasthan,Udaipur,89.0,17.0,2,Clothing,Stole
849,B-25886,28-11-2018,Brijesh,Rajasthan,Udaipur,502.0,84.0,4,Electronics,Phones
850,B-25886,28-11-2018,Brijesh,Rajasthan,Udaipur,63.0,1.0,4,Clothing,T-shirt
851,B-25886,28-11-2018,Brijesh,Rajasthan,Udaipur,107.0,37.0,3,Clothing,Shirt
852,B-25887,01-12-2018,Vedant,Uttar Pradesh,Allahabad,83.0,6.0,6,Clothing,Shirt
853,B-25887,01-12-2018,Vedant,Uttar Pradesh,Allahabad,2125.0,234.0,6,Electronics,Printers
854,B-25888,02-12-2018,Rohan,Punjab,Amritsar,18.0,2.0,3,Clothing,Hankerchief
855,B-25888,02-12-2018,Rohan,Punjab,Amritsar,223.0,4.0,3,Electronics,Phones
856,B-25888,02-12-2018,Rohan,Punjab,Amritsar,646.0,213.0,3,Electronics,Electronic Games
857,B-25889,03-12-2018,Abhishek,Gujarat,Surat,31.0,10.0,1,Clothing,Kurti
858,B-25889,03-12-2018,Abhishek,Gujarat,Surat,119.0,43.0,7,Clothing,Kurti
859,B-25889,03-12-2018,Abhishek,Gujarat,Surat,114.0,11.0,4,Clothing,T-shirt
860,B-25890,04-12-2018,Divyansha,Maharashtra,Mumbai,465.0,207.0,9,Clothing,Saree
861,B-25891,04-12-2018,Shivani,Madhya Pradesh,Indore,25.0,2.0,2,Clothing,Hankerchief
862,B-25891,04-12-2018,Shivani,Madhya Pradesh,Indore,97.0,36.0,7,Clothing,Hankerchief
863,B-25891,04-12-2018,Shivani,Madhya Pradesh,Indore,121.0,41.0,4,Clothing,Stole
864,B-25892,04-12-2018,Aditi,Rajasthan,Udaipur,139.0,30.0,3,Clothing,Shirt
865,B-25893,04-12-2018,Aashna,Uttar Pradesh,Allahabad,355.0,114.0,7,Clothing,Stole
866,B-25893,04-12-2018,Aashna,Uttar Pradesh,Allahabad,61.0,11.0,3,Clothing,Kurti
867,B-25893,04-12-2018,Aashna,Uttar Pradesh,Allahabad,149.0,15.0,3,Clothing,Saree
868,B-25893,04-12-2018,Aashna,Uttar Pradesh,Allahabad,688.0,103.0,6,Electronics,Accessories
869,B-25893,04-12-2018,Aashna,Uttar Pradesh,Allahabad,372.0,59.0,3,Electronics,Printers
870,B-25893,04-12-2018,Aashna,Uttar Pradesh,Allahabad,223.0,62.0,7,Clothing,Shirt
871,B-25893,04-12-2018,Aashna,Uttar Pradesh,Allahabad,83.0,12.0,3,Clothing,Stole
872,B-25894,04-12-2018,Monu,Punjab,Amritsar,1246.0,62.0,3,Furniture,Bookcases
873,B-25895,04-12-2018,Sathya,Gujarat,Surat,388.0,93.0,2,Furniture,Bookcases
874,B-25896,05-12-2018,Aman,Maharashtra,Mumbai,31.0,11.0,3,Clothing,Skirt
875,B-25896,05-12-2018,Aman,Maharashtra,Mumbai,42.0,7.0,2,Clothing,Kurti
876,B-25896,05-12-2018,Aman,Maharashtra,Mumbai,190.0,68.0,8,Clothing,T-shirt
877,B-25896,05-12-2018,Aman,Maharashtra,Mumbai,103.0,36.0,2,Clothing,Hankerchief
878,B-25896,05-12-2018,Aman,Maharashtra,Mumbai,287.0,66.0,6,Clothing,Kurti
879,B-25896,05-12-2018,Aman,Maharashtra,Mumbai,23.0,4.0,2,Clothing,Skirt
880,B-25896,05-12-2018,Aman,Maharashtra,Mumbai,79.0,-2.0,2,Furniture,Furnishings
881,B-25897,06-12-2018,Rohan,Madhya Pradesh,Indore,43.0,5.0,3,Clothing,Stole
882,B-25897,06-12-2018,Rohan,Madhya Pradesh,Indore,33.0,10.0,3,Clothing,Hankerchief
883,B-25897,06-12-2018,Rohan,Madhya Pradesh,Indore,24.0,11.0,5,Clothing,Hankerchief
884,B-25897,06-12-2018,Rohan,Madhya Pradesh,Indore,734.0,213.0,6,Electronics,Electronic Games
885,B-25898,07-12-2018,Abhishek,Rajasthan,Udaipur,33.0,13.0,3,Clothing,Leggings
886,B-25898,07-12-2018,Abhishek,Rajasthan,Udaipur,499.0,33.0,4,Clothing,Saree
887,B-25898,07-12-2018,Abhishek,Rajasthan,Udaipur,147.0,73.0,3,Clothing,Stole
888,B-25898,07-12-2018,Abhishek,Rajasthan,Udaipur,53.0,5.0,3,Clothing,T-shirt
889,B-25898,07-12-2018,Abhishek,Rajasthan,Udaipur,171.0,2.0,2,Electronics,Electronic Games
890,B-25898,07-12-2018,Abhishek,Rajasthan,Udaipur,915.0,-99.0,3,Furniture,Tables
891,B-25898,07-12-2018,Abhishek,Rajasthan,Udaipur,191.0,93.0,4,Clothing,Shirt
892,B-25898,07-12-2018,Abhishek,Rajasthan,Udaipur,857.0,274.0,2,Furniture,Tables
893,B-25899,08-12-2018,Aishwarya,Uttar Pradesh,Allahabad,22.0,9.0,2,Clothing,Leggings
894,B-25899,08-12-2018,Aishwarya,Uttar Pradesh,Allahabad,28.0,6.0,4,Clothing,Skirt
895,B-25899,08-12-2018,Aishwarya,Uttar Pradesh,Allahabad,43.0,17.0,1,Clothing,Saree
896,B-25899,08-12-2018,Aishwarya,Uttar Pradesh,Allahabad,846.0,9.0,2,Furniture,Chairs
897,B-25900,09-12-2018,Anand,Punjab,Amritsar,15.0,2.0,1,Clothing,Leggings
898,B-25900,09-12-2018,Anand,Punjab,Amritsar,140.0,68.0,5,Clothing,T-shirt
899,B-25900,09-12-2018,Anand,Punjab,Amritsar,210.0,62.0,2,Electronics,Phones
900,B-25901,10-12-2018,Suraj,Gujarat,Surat,158.0,38.0,3,Clothing,Hankerchief
901,B-25901,10-12-2018,Suraj,Gujarat,Surat,90.0,27.0,2,Clothing,T-shirt
902,B-25901,10-12-2018,Suraj,Gujarat,Surat,159.0,2.0,3,Furniture,Furnishings
903,B-25901,10-12-2018,Suraj,Gujarat,Surat,61.0,28.0,2,Clothing,Hankerchief
904,B-25902,10-12-2018,Ishpreet,Maharashtra,Mumbai,79.0,6.0,7,Clothing,Saree
905,B-25902,10-12-2018,Ishpreet,Maharashtra,Mumbai,268.0,6.0,2,Furniture,Bookcases
906,B-25902,10-12-2018,Ishpreet,Maharashtra,Mumbai,802.0,120.0,7,Electronics,Accessories
907,B-25902,10-12-2018,Ishpreet,Maharashtra,Mumbai,1700.0,85.0,3,Clothing,Trousers
908,B-25902,10-12-2018,Ishpreet,Maharashtra,Mumbai,154.0,26.0,4,Electronics,Accessories
909,B-25903,10-12-2018,Amlan,Madhya Pradesh,Indore,455.0,77.0,8,Electronics,Accessories
910,B-25903,10-12-2018,Amlan,Madhya Pradesh,Indore,19.0,8.0,2,Clothing,Hankerchief
911,B-25903,10-12-2018,Amlan,Madhya Pradesh,Indore,25.0,11.0,3,Clothing,Leggings
912,B-25903,10-12-2018,Amlan,Madhya Pradesh,Indore,37.0,17.0,3,Clothing,Hankerchief
913,B-25903,10-12-2018,Amlan,Madhya Pradesh,Indore,60.0,-10.0,2,Furniture,Furnishings
914,B-25903,10-12-2018,Amlan,Madhya Pradesh,Indore,204.0,94.0,4,Clothing,Hankerchief
915,B-25903,10-12-2018,Amlan,Madhya Pradesh,Indore,74.0,33.0,2,Clothing,Shirt
916,B-25903,10-12-2018,Amlan,Madhya Pradesh,Indore,336.0,57.0,2,Electronics,Phones
917,B-25904,10-12-2018,Swapnil,Delhi,Delhi,871.0,131.0,2,Furniture,Bookcases
918,B-25904,10-12-2018,Swapnil,Delhi,Delhi,83.0,12.0,2,Furniture,Chairs
919,B-25905,11-12-2018,Bhargav,Madhya Pradesh,Delhi,152.0,50.0,6,Clothing,Stole
920,B-25906,11-12-2018,Abhijit,Delhi,Delhi,78.0,27.0,3,Clothing,Stole
921,B-25907,11-12-2018,Jaydeep,Madhya Pradesh,Bhopal,30.0,11.0,5,Clothing,Hankerchief
922,B-25908,12-12-2018,Pradeep,Delhi,Delhi,179.0,25.0,5,Clothing,Kurti
923,B-25909,13-12-2018,Sujay,Madhya Pradesh,Delhi,168.0,56.0,3,Clothing,Saree
924,B-25909,13-12-2018,Sujay,Madhya Pradesh,Delhi,108.0,22.0,3,Electronics,Accessories
925,B-25909,13-12-2018,Sujay,Madhya Pradesh,Delhi,1622.0,248.0,3,Electronics,Phones
926,B-25909,13-12-2018,Sujay,Madhya Pradesh,Delhi,323.0,122.0,5,Electronics,Phones
927,B-25909,13-12-2018,Sujay,Madhya Pradesh,Delhi,12.0,2.0,2,Clothing,Skirt
928,B-25910,14-12-2018,Jay,Delhi,Delhi,125.0,15.0,5,Clothing,Shirt
929,B-25910,14-12-2018,Jay,Delhi,Delhi,685.0,7.0,7,Clothing,Trousers
930,B-25910,14-12-2018,Jay,Delhi,Delhi,850.0,289.0,5,Electronics,Electronic Games
931,B-25910,14-12-2018,Jay,Delhi,Delhi,1622.0,-624.0,5,Furniture,Tables
932,B-25910,14-12-2018,Jay,Delhi,Delhi,259.0,47.0,5,Clothing,Hankerchief
933,B-25910,14-12-2018,Jay,Delhi,Delhi,33.0,1.0,2,Clothing,Shirt
934,B-25911,15-12-2018,Phalguni,Madhya Pradesh,Bhopal,40.0,15.0,1,Clothing,Kurti
935,B-25912,16-12-2018,Preksha,Delhi,Delhi,102.0,11.0,6,Clothing,T-shirt
936,B-25913,17-12-2018,Geetanjali,Madhya Pradesh,Delhi,103.0,21.0,7,Clothing,Stole
937,B-25914,18-12-2018,Kajal,Delhi,Delhi,460.0,143.0,3,Furniture,Chairs
938,B-25914,18-12-2018,Kajal,Delhi,Delhi,125.0,22.0,3,Clothing,Stole
939,B-25915,19-12-2018,Sukruta,Punjab,Amritsar,277.0,3.0,1,Electronics,Electronic Games
940,B-25916,20-12-2018,Utkarsh,Gujarat,Surat,80.0,26.0,9,Clothing,Skirt
941,B-25917,21-12-2018,Sanjay,Maharashtra,Mumbai,100.0,12.0,2,Clothing,T-shirt
942,B-25918,22-12-2018,Karandeep,Madhya Pradesh,Indore,244.0,122.0,5,Furniture,Furnishings
943,B-25919,23-12-2018,Neha,Rajasthan,Udaipur,28.0,4.0,1,Clothing,T-shirt
944,B-25919,23-12-2018,Neha,Rajasthan,Udaipur,110.0,12.0,7,Clothing,Stole
945,B-25919,23-12-2018,Neha,Rajasthan,Udaipur,636.0,204.0,2,Electronics,Printers
946,B-25919,23-12-2018,Neha,Rajasthan,Udaipur,1599.0,37.0,6,Electronics,Electronic Games
947,B-25919,23-12-2018,Neha,Rajasthan,Udaipur,977.0,244.0,7,Electronics,Phones
948,B-25920,24-12-2018,Jayanti,Uttar Pradesh,Allahabad,100.0,7.0,2,Clothing,T-shirt
949,B-25921,25-12-2018,Sandra,Punjab,Amritsar,170.0,19.0,5,Clothing,T-shirt
950,B-25921,25-12-2018,Sandra,Punjab,Amritsar,84.0,-42.0,2,Electronics,Accessories
951,B-25921,25-12-2018,Sandra,Punjab,Amritsar,71.0,-44.0,5,Electronics,Accessories
952,B-25922,26-12-2018,Akshata,Gujarat,Surat,52.0,18.0,2,Clothing,Stole
953,B-25923,27-12-2018,Vishakha,Maharashtra,Mumbai,226.0,58.0,3,Electronics,Accessories
954,B-25923,27-12-2018,Vishakha,Maharashtra,Mumbai,484.0,28.0,3,Electronics,Printers
955,B-25923,27-12-2018,Vishakha,Maharashtra,Mumbai,253.0,-11.0,1,Clothing,Trousers
956,B-25923,27-12-2018,Vishakha,Maharashtra,Mumbai,3873.0,891.0,6,Electronics,Phones
957,B-25924,28-12-2018,Prajakta,Karnataka,Bangalore,148.0,54.0,2,Furniture,Chairs
958,B-25925,29-12-2018,Shruti,Maharashtra,Mumbai,27.0,12.0,1,Clothing,Stole
959,B-25925,29-12-2018,Shruti,Maharashtra,Mumbai,314.0,-41.0,3,Electronics,Electronic Games
960,B-25925,29-12-2018,Shruti,Maharashtra,Mumbai,1228.0,14.0,3,Furniture,Chairs
961,B-25926,30-12-2018,Dipali,Madhya Pradesh,Indore,57.0,6.0,5,Clothing,Leggings
962,B-25927,31-12-2018,Shreya,Uttar Pradesh,Lucknow,200.0,7.0,4,Electronics,Electronic Games
963,B-25928,01-01-2019,Smriti,Bihar,Patna,25.0,10.0,1,Furniture,Furnishings
964,B-25928,01-01-2019,Smriti,Bihar,Patna,122.0,15.0,3,Electronics,Accessories
965,B-25929,02-01-2019,Girase,Kerala ,Thiruvananthapuram,1308.0,536.0,3,Furniture,Bookcases
966,B-25929,02-01-2019,Girase,Kerala ,Thiruvananthapuram,216.0,-135.0,3,Furniture,Chairs
967,B-25929,02-01-2019,Girase,Kerala ,Thiruvananthapuram,154.0,-85.0,3,Furniture,Chairs
968,B-25930,03-01-2019,Monica,Punjab,Chandigarh,40.0,13.0,3,Clothing,T-shirt
969,B-25930,03-01-2019,Monica,Punjab,Chandigarh,351.0,-94.0,5,Electronics,Electronic Games
970,B-25930,03-01-2019,Monica,Punjab,Chandigarh,595.0,119.0,4,Furniture,Bookcases
971,B-25930,03-01-2019,Monica,Punjab,Chandigarh,151.0,29.0,5,Clothing,Hankerchief
972,B-25930,03-01-2019,Monica,Punjab,Chandigarh,58.0,17.0,2,Clothing,Hankerchief
973,B-25930,03-01-2019,Monica,Punjab,Chandigarh,202.0,89.0,9,Clothing,T-shirt
974,B-25931,04-01-2019,Sidharth,Maharashtra,Mumbai,73.0,-36.0,3,Furniture,Chairs
975,B-25932,04-01-2019,Bhutekar,Madhya Pradesh,Indore,71.0,-14.0,4,Furniture,Furnishings
976,B-25933,04-01-2019,Shikhar,Maharashtra,Mumbai,81.0,-44.0,3,Clothing,Stole
977,B-25933,04-01-2019,Shikhar,Maharashtra,Mumbai,412.0,-412.0,6,Clothing,Saree
978,B-25933,04-01-2019,Shikhar,Maharashtra,Mumbai,207.0,-100.0,2,Clothing,Saree
979,B-25934,04-01-2019,Rahul,Madhya Pradesh,Indore,105.0,33.0,6,Clothing,Saree
980,B-25935,04-01-2019,Sudhir,Nagaland,Kohima,162.0,20.0,3,Furniture,Chairs
981,B-25935,04-01-2019,Sudhir,Nagaland,Kohima,150.0,32.0,3,Clothing,Hankerchief
982,B-25935,04-01-2019,Sudhir,Nagaland,Kohima,1657.0,460.0,4,Furniture,Chairs
983,B-25936,05-01-2019,Nikhil,Punjab,Chandigarh,61.0,25.0,4,Clothing,Saree
984,B-25937,05-01-2019,Ankit,Haryana,Chandigarh,1101.0,352.0,3,Furniture,Bookcases
985,B-25938,05-01-2019,Shikhar,Himachal Pradesh,Simla,61.0,1.0,2,Furniture,Furnishings
986,B-25938,05-01-2019,Shikhar,Himachal Pradesh,Simla,59.0,25.0,3,Clothing,Stole
987,B-25939,05-01-2019,Vineet,Sikkim,Gangtok,61.0,18.0,2,Electronics,Accessories
988,B-25939,05-01-2019,Vineet,Sikkim,Gangtok,136.0,41.0,3,Electronics,Accessories
989,B-25939,05-01-2019,Vineet,Sikkim,Gangtok,469.0,33.0,4,Electronics,Electronic Games
990,B-25940,06-01-2019,Vivek,Goa,Goa,55.0,4.0,2,Clothing,Stole
991,B-25940,06-01-2019,Vivek,Goa,Goa,13.0,3.0,2,Clothing,Hankerchief
992,B-25940,06-01-2019,Vivek,Goa,Goa,46.0,0.0,4,Clothing,Leggings
993,B-25941,07-01-2019,Jaideep,Nagaland,Kohima,177.0,41.0,4,Clothing,Shirt
994,B-25942,08-01-2019,Ankur,Andhra Pradesh,Hyderabad,646.0,-23.0,2,Electronics,Printers
995,B-25943,09-01-2019,Shardul,Gujarat,Ahmedabad,48.0,20.0,4,Clothing,Stole
996,B-25943,09-01-2019,Shardul,Gujarat,Ahmedabad,26.0,7.0,4,Clothing,Hankerchief
997,B-25943,09-01-2019,Shardul,Gujarat,Ahmedabad,149.0,15.0,3,Clothing,Saree
998,B-25943,09-01-2019,Shardul,Gujarat,Ahmedabad,1547.0,340.0,6,Electronics,Accessories
999,B-25943,09-01-2019,Shardul,Gujarat,Ahmedabad,137.0,38.0,5,Clothing,Hankerchief
1000,B-25944,10-01-2019,Syed,Maharashtra,Pune,169.0,38.0,3,Clothing,Saree
1001,B-25945,11-01-2019,Mhatre,Madhya Pradesh,Indore,245.0,10.0,2,Furniture,Bookcases
1002,B-25945,11-01-2019,Mhatre,Madhya Pradesh,Indore,60.0,3.0,3,Clothing,Saree
1003,B-25945,11-01-2019,Mhatre,Madhya Pradesh,Indore,63.0,14.0,2,Clothing,Shirt
1004,B-25945,11-01-2019,Mhatre,Madhya Pradesh,Indore,765.0,-36.0,3,Electronics,Electronic Games
1005,B-25946,12-01-2019,Saurabh,Andhra Pradesh,Hyderabad,146.0,7.0,2,Electronics,Phones
1006,B-25947,13-01-2019,Chetan,Gujarat,Ahmedabad,290.0,35.0,6,Clothing,Hankerchief
1007,B-25947,13-01-2019,Chetan,Gujarat,Ahmedabad,207.0,33.0,2,Electronics,Accessories
1008,B-25948,13-01-2019,Mukund,Maharashtra,Pune,152.0,23.0,3,Furniture,Furnishings
1009,B-25949,13-01-2019,Shantanu,Maharashtra,Mumbai,24.0,11.0,3,Clothing,Hankerchief
1010,B-25949,13-01-2019,Shantanu,Maharashtra,Mumbai,140.0,57.0,2,Clothing,Trousers
1011,B-25949,13-01-2019,Shantanu,Maharashtra,Mumbai,151.0,9.0,3,Clothing,Hankerchief
1012,B-25950,13-01-2019,Shruti,Madhya Pradesh,Indore,13.0,4.0,1,Clothing,Leggings
1013,B-25950,13-01-2019,Shruti,Madhya Pradesh,Indore,54.0,27.0,2,Clothing,Stole
1014,B-25950,13-01-2019,Shruti,Madhya Pradesh,Indore,644.0,167.0,2,Electronics,Printers
1015,B-25950,13-01-2019,Shruti,Madhya Pradesh,Indore,261.0,13.0,6,Clothing,Shirt
1016,B-25950,13-01-2019,Shruti,Madhya Pradesh,Indore,1622.0,95.0,5,Electronics,Printers
1017,B-25950,13-01-2019,Shruti,Madhya Pradesh,Indore,190.0,19.0,9,Furniture,Furnishings
1018,B-25950,13-01-2019,Shruti,Madhya Pradesh,Indore,158.0,-29.0,10,Clothing,Hankerchief
1019,B-25950,13-01-2019,Shruti,Madhya Pradesh,Indore,136.0,-33.0,5,Clothing,Saree
1020,B-25950,13-01-2019,Shruti,Madhya Pradesh,Indore,133.0,5.0,5,Clothing,Stole
1021,B-25951,13-01-2019,Jesal,West Bengal,Kolkata,102.0,13.0,2,Clothing,Stole
1022,B-25951,13-01-2019,Jesal,West Bengal,Kolkata,50.0,14.0,1,Electronics,Electronic Games
1023,B-25951,13-01-2019,Jesal,West Bengal,Kolkata,111.0,11.0,9,Clothing,Hankerchief
1024,B-25951,13-01-2019,Jesal,West Bengal,Kolkata,120.0,23.0,5,Clothing,Stole
1025,B-25951,13-01-2019,Jesal,West Bengal,Kolkata,40.0,18.0,1,Electronics,Accessories
1026,B-25951,13-01-2019,Jesal,West Bengal,Kolkata,250.0,100.0,3,Clothing,Trousers
1027,B-25951,13-01-2019,Jesal,West Bengal,Kolkata,89.0,29.0,2,Clothing,Stole
1028,B-25951,13-01-2019,Jesal,West Bengal,Kolkata,30.0,5.0,2,Clothing,Kurti
1029,B-25951,13-01-2019,Jesal,West Bengal,Kolkata,248.0,105.0,2,Electronics,Phones
1030,B-25951,13-01-2019,Jesal,West Bengal,Kolkata,742.0,198.0,2,Furniture,Bookcases
1031,B-25952,13-01-2019,Priyanka,Madhya Pradesh,Indore,14.0,0.0,4,Clothing,Hankerchief
1032,B-25952,13-01-2019,Priyanka,Madhya Pradesh,Indore,87.0,32.0,9,Clothing,Skirt
1033,B-25952,13-01-2019,Priyanka,Madhya Pradesh,Indore,935.0,114.0,4,Electronics,Electronic Games
1034,B-25952,13-01-2019,Priyanka,Madhya Pradesh,Indore,173.0,69.0,3,Furniture,Chairs
1035,B-25952,13-01-2019,Priyanka,Madhya Pradesh,Indore,352.0,18.0,5,Clothing,Trousers
1036,B-25952,13-01-2019,Priyanka,Madhya Pradesh,Indore,147.0,48.0,3,Clothing,Saree
1037,B-25952,13-01-2019,Priyanka,Madhya Pradesh,Indore,44.0,14.0,3,Clothing,Hankerchief
1038,B-25953,14-01-2019,Krutika,Andhra Pradesh,Hyderabad,22.0,-8.0,4,Clothing,Hankerchief
1039,B-25953,14-01-2019,Krutika,Andhra Pradesh,Hyderabad,188.0,-193.0,2,Electronics,Electronic Games
1040,B-25953,14-01-2019,Krutika,Andhra Pradesh,Hyderabad,81.0,41.0,3,Clothing,Stole
1041,B-25953,14-01-2019,Krutika,Andhra Pradesh,Hyderabad,44.0,2.0,3,Clothing,Hankerchief
1042,B-25953,14-01-2019,Krutika,Andhra Pradesh,Hyderabad,116.0,22.0,1,Electronics,Accessories
1043,B-25953,14-01-2019,Krutika,Andhra Pradesh,Hyderabad,67.0,20.0,4,Clothing,T-shirt
